#FEDEM	R7.2.1  6 jan 2017 11:53:51
#PARENT	D:\Src\ftKernel.git\solverTests\CamJoint\PearCamWithFriction.fmm
#FILE 	D:\Src\ftKernel.git\solverTests\CamJoint\SystemEnergy_R253.asc
#USER 	kmo
#DATE 	Wed Sep 19 08:52:44 2018
#
#DESCRIPTION	Checksum_ref	Friction_loss_ref	Input_ref	Loss_ref	Strain_ref
4.08800000e+00	-2.58363756e+00	5.99059924e+00	1.43726398e+01	1.17802575e+01	2.04035188e-04
4.08900000e+00	-2.58363749e+00	5.99059920e+00	1.43726440e+01	1.17802575e+01	2.04234860e-04
4.09000000e+00	-2.58363742e+00	5.99059916e+00	1.43726483e+01	1.17802574e+01	2.04434692e-04
4.09100000e+00	-2.58363735e+00	5.99059913e+00	1.43726526e+01	1.17802574e+01	2.04634688e-04
4.09200000e+00	-2.58363728e+00	5.99059909e+00	1.43726569e+01	1.17802573e+01	2.04834846e-04
4.09300000e+00	-2.58363721e+00	5.99059905e+00	1.43726611e+01	1.17802573e+01	2.05035166e-04
4.09400000e+00	-2.58363714e+00	5.99059901e+00	1.43726654e+01	1.17802573e+01	2.05235652e-04
4.09500000e+00	-2.58363707e+00	5.99059897e+00	1.43726697e+01	1.17802572e+01	2.05436301e-04
4.09600000e+00	-2.58363700e+00	5.99059893e+00	1.43726740e+01	1.17802572e+01	2.05637115e-04
4.09700000e+00	-2.58363693e+00	5.99059890e+00	1.43726782e+01	1.17802572e+01	2.05838095e-04
4.09800000e+00	-2.58363686e+00	5.99059886e+00	1.43726825e+01	1.17802571e+01	2.06039240e-04
4.09900000e+00	-2.58363678e+00	5.99059882e+00	1.43726868e+01	1.17802571e+01	2.06240552e-04
4.10000000e+00	-2.58363671e+00	5.99059878e+00	1.43726911e+01	1.17802570e+01	2.06442030e-04
4.10100000e+00	-2.58363664e+00	5.99059874e+00	1.43726954e+01	1.17802570e+01	2.06643675e-04
4.10200000e+00	-2.58363657e+00	5.99059870e+00	1.43726997e+01	1.17802570e+01	2.06845487e-04
4.10300000e+00	-2.58363650e+00	5.99059866e+00	1.43727039e+01	1.17802569e+01	2.07047466e-04
4.10400000e+00	-2.58363643e+00	5.99059862e+00	1.43727082e+01	1.17802569e+01	2.07249612e-04
4.10500000e+00	-2.58363636e+00	5.99059859e+00	1.43727125e+01	1.17802568e+01	2.07451926e-04
4.10600000e+00	-2.58363629e+00	5.99059855e+00	1.43727168e+01	1.17802568e+01	2.07654407e-04
4.10700000e+00	-2.58363620e+00	5.99059851e+00	1.43727211e+01	1.17802568e+01	2.07857055e-04
4.10800000e+00	-2.58363610e+00	5.99059847e+00	1.43727253e+01	1.17802567e+01	2.08059871e-04
4.10900000e+00	-2.58363600e+00	5.99059843e+00	1.43727296e+01	1.17802567e+01	2.08262854e-04
4.11000000e+00	-2.58363590e+00	5.99059839e+00	1.43727339e+01	1.17802567e+01	2.08466004e-04
4.11100000e+00	-2.58363579e+00	5.99059835e+00	1.43727381e+01	1.17802566e+01	2.08669321e-04
4.11200000e+00	-2.58363569e+00	5.99059831e+00	1.43727424e+01	1.17802566e+01	2.08872804e-04
4.11300000e+00	-2.58363559e+00	5.99059828e+00	1.43727467e+01	1.17802565e+01	2.09076454e-04
4.11400000e+00	-2.58363549e+00	5.99059824e+00	1.43727509e+01	1.17802565e+01	2.09280269e-04
4.11500000e+00	-2.58363538e+00	5.99059820e+00	1.43727552e+01	1.17802565e+01	2.09484250e-04
4.11600000e+00	-2.58363528e+00	5.99059816e+00	1.43727595e+01	1.17802564e+01	2.09688396e-04
4.11700000e+00	-2.58363518e+00	5.99059812e+00	1.43727637e+01	1.17802564e+01	2.09892706e-04
4.11800000e+00	-2.58363508e+00	5.99059808e+00	1.43727680e+01	1.17802564e+01	2.10097181e-04
4.11900000e+00	-2.58363497e+00	5.99059805e+00	1.43727723e+01	1.17802563e+01	2.10301819e-04
4.12000000e+00	-2.58363487e+00	5.99059801e+00	1.43727766e+01	1.17802563e+01	2.10506620e-04
4.12100000e+00	-2.58363477e+00	5.99059797e+00	1.43727808e+01	1.17802562e+01	2.10711583e-04
4.12200000e+00	-2.58363466e+00	5.99059793e+00	1.43727851e+01	1.17802562e+01	2.10916707e-04
4.12300000e+00	-2.58363456e+00	5.99059789e+00	1.43727894e+01	1.17802562e+01	2.11121992e-04
4.12400000e+00	-2.58363445e+00	5.99059786e+00	1.43727937e+01	1.17802561e+01	2.11327438e-04
4.12500000e+00	-2.58363435e+00	5.99059782e+00	1.43727979e+01	1.17802561e+01	2.11533043e-04
4.12600000e+00	-2.58363424e+00	5.99059778e+00	1.43728022e+01	1.17802561e+01	2.11738806e-04
4.12700000e+00	-2.58363414e+00	5.99059774e+00	1.43728065e+01	1.17802560e+01	2.11944727e-04
4.12800000e+00	-2.58363403e+00	5.99059771e+00	1.43728108e+01	1.17802560e+01	2.12150805e-04
4.12900000e+00	-2.58363393e+00	5.99059767e+00	1.43728151e+01	1.17802559e+01	2.12357038e-04
4.13000000e+00	-2.58363382e+00	5.99059763e+00	1.43728194e+01	1.17802559e+01	2.12563427e-04
4.13100000e+00	-2.58363371e+00	5.99059760e+00	1.43728236e+01	1.17802559e+01	2.12769970e-04
4.13200000e+00	-2.58363361e+00	5.99059756e+00	1.43728279e+01	1.17802558e+01	2.12976667e-04
4.13300000e+00	-2.58363350e+00	5.99059752e+00	1.43728322e+01	1.17802558e+01	2.13183515e-04
4.13400000e+00	-2.58363339e+00	5.99059749e+00	1.43728365e+01	1.17802558e+01	2.13390515e-04
4.13500000e+00	-2.58363329e+00	5.99059745e+00	1.43728408e+01	1.17802557e+01	2.13597666e-04
4.13600000e+00	-2.58363318e+00	5.99059741e+00	1.43728451e+01	1.17802557e+01	2.13804966e-04
4.13700000e+00	-2.58363307e+00	5.99059738e+00	1.43728494e+01	1.17802557e+01	2.14012415e-04
4.13800000e+00	-2.58363296e+00	5.99059734e+00	1.43728537e+01	1.17802556e+01	2.14220011e-04
4.13900000e+00	-2.58363285e+00	5.99059731e+00	1.43728580e+01	1.17802556e+01	2.14427755e-04
4.14000000e+00	-2.58363275e+00	5.99059727e+00	1.43728623e+01	1.17802555e+01	2.14635644e-04
4.14100000e+00	-2.58363264e+00	5.99059724e+00	1.43728666e+01	1.17802555e+01	2.14843677e-04
4.14200000e+00	-2.58363253e+00	5.99059720e+00	1.43728709e+01	1.17802555e+01	2.15051855e-04
4.14300000e+00	-2.58363243e+00	5.99059717e+00	1.43728752e+01	1.17802554e+01	2.15260176e-04
4.14400000e+00	-2.58363235e+00	5.99059713e+00	1.43728795e+01	1.17802554e+01	2.15468640e-04
4.14500000e+00	-2.58363227e+00	5.99059710e+00	1.43728838e+01	1.17802554e+01	2.15677245e-04
4.14600000e+00	-2.58363219e+00	5.99059706e+00	1.43728882e+01	1.17802553e+01	2.15885990e-04
4.14700000e+00	-2.58363211e+00	5.99059703e+00	1.43728925e+01	1.17802553e+01	2.16094875e-04
4.14800000e+00	-2.58363203e+00	5.99059699e+00	1.43728968e+01	1.17802553e+01	2.16303900e-04
4.14900000e+00	-2.58363194e+00	5.99059696e+00	1.43729011e+01	1.17802552e+01	2.16513062e-04
4.15000000e+00	-2.58363186e+00	5.99059693e+00	1.43729055e+01	1.17802552e+01	2.16722362e-04
4.15100000e+00	-2.58363178e+00	5.99059689e+00	1.43729098e+01	1.17802552e+01	2.16931800e-04
4.15200000e+00	-2.58363170e+00	5.99059686e+00	1.43729142e+01	1.17802551e+01	2.17141373e-04
4.15300000e+00	-2.58363161e+00	5.99059683e+00	1.43729185e+01	1.17802551e+01	2.17351083e-04
4.15400000e+00	-2.58363153e+00	5.99059680e+00	1.43729228e+01	1.17802551e+01	2.17560927e-04
4.15500000e+00	-2.58363144e+00	5.99059676e+00	1.43729272e+01	1.17802550e+01	2.17770907e-04
4.15600000e+00	-2.58363136e+00	5.99059673e+00	1.43729315e+01	1.17802550e+01	2.17981020e-04
4.15700000e+00	-2.58363125e+00	5.99059673e+00	1.43729359e+01	1.17802550e+01	2.18191268e-04
4.15800000e+00	-2.58363113e+00	5.99059673e+00	1.43729402e+01	1.17802550e+01	2.18401647e-04
4.15900000e+00	-2.58363100e+00	5.99059674e+00	1.43729445e+01	1.17802550e+01	2.18612156e-04
4.16000000e+00	-2.58363088e+00	5.99059674e+00	1.43729489e+01	1.17802550e+01	2.18822798e-04
4.16100000e+00	-2.58363076e+00	5.99059675e+00	1.43729532e+01	1.17802550e+01	2.19033571e-04
4.16200000e+00	-2.58363064e+00	5.99059675e+00	1.43729576e+01	1.17802550e+01	2.19244470e-04
4.16300000e+00	-2.58363051e+00	5.99059676e+00	1.43729619e+01	1.17802550e+01	2.19455505e-04
4.16400000e+00	-2.58363039e+00	5.99059676e+00	1.43729663e+01	1.17802551e+01	2.19666663e-04
4.16500000e+00	-2.58363027e+00	5.99059677e+00	1.43729706e+01	1.17802551e+01	2.19877958e-04
4.16600000e+00	-2.58363015e+00	5.99059677e+00	1.43729750e+01	1.17802551e+01	2.20089376e-04
4.16700000e+00	-2.58363002e+00	5.99059678e+00	1.43729793e+01	1.17802551e+01	2.20300930e-04
4.16800000e+00	-2.58362990e+00	5.99059678e+00	1.43729837e+01	1.17802551e+01	2.20512608e-04
4.16900000e+00	-2.58362978e+00	5.99059679e+00	1.43729880e+01	1.17802551e+01	2.20724421e-04
4.17000000e+00	-2.58362965e+00	5.99059680e+00	1.43729924e+01	1.17802551e+01	2.20936360e-04
4.17100000e+00	-2.58362953e+00	5.99059680e+00	1.43729968e+01	1.17802551e+01	2.21148434e-04
4.17200000e+00	-2.58362940e+00	5.99059681e+00	1.43730011e+01	1.17802551e+01	2.21360634e-04
4.17300000e+00	-2.58362928e+00	5.99059681e+00	1.43730055e+01	1.17802551e+01	2.21572971e-04
4.17400000e+00	-2.58362915e+00	5.99059682e+00	1.43730098e+01	1.17802551e+01	2.21785434e-04
4.17500000e+00	-2.58362903e+00	5.99059682e+00	1.43730142e+01	1.17802551e+01	2.21998034e-04
4.17600000e+00	-2.58362891e+00	5.99059683e+00	1.43730186e+01	1.17802551e+01	2.22210763e-04
4.17700000e+00	-2.58362878e+00	5.99059684e+00	1.43730229e+01	1.17802551e+01	2.22423629e-04
4.17800000e+00	-2.58362866e+00	5.99059684e+00	1.43730273e+01	1.17802551e+01	2.22636626e-04
4.17900000e+00	-2.58362853e+00	5.99059685e+00	1.43730316e+01	1.17802551e+01	2.22849760e-04
4.18000000e+00	-2.58362841e+00	5.99059685e+00	1.43730360e+01	1.17802552e+01	2.23063031e-04
4.18100000e+00	-2.58362828e+00	5.99059686e+00	1.43730404e+01	1.17802552e+01	2.23276434e-04
4.18200000e+00	-2.58362815e+00	5.99059687e+00	1.43730447e+01	1.17802552e+01	2.23489981e-04
4.18300000e+00	-2.58362803e+00	5.99059687e+00	1.43730491e+01	1.17802552e+01	2.23703659e-04
4.18400000e+00	-2.58362790e+00	5.99059688e+00	1.43730535e+01	1.17802552e+01	2.23917481e-04
4.18500000e+00	-2.58362778e+00	5.99059689e+00	1.43730579e+01	1.17802552e+01	2.24131445e-04
4.18600000e+00	-2.58362765e+00	5.99059689e+00	1.43730622e+01	1.17802552e+01	2.24345545e-04
4.18700000e+00	-2.58362752e+00	5.99059690e+00	1.43730666e+01	1.17802552e+01	2.24559792e-04
4.18800000e+00	-2.58362740e+00	5.99059690e+00	1.43730710e+01	1.17802552e+01	2.24774183e-04
4.18900000e+00	-2.58362727e+00	5.99059691e+00	1.43730754e+01	1.17802552e+01	2.24988714e-04
4.19000000e+00	-2.58362714e+00	5.99059692e+00	1.43730797e+01	1.17802552e+01	2.25203398e-04
4.19100000e+00	-2.58362702e+00	5.99059692e+00	1.43730841e+01	1.17802552e+01	2.25418223e-04
4.19200000e+00	-2.58362689e+00	5.99059693e+00	1.43730885e+01	1.17802552e+01	2.25633201e-04
4.19300000e+00	-2.58362676e+00	5.99059694e+00	1.43730929e+01	1.17802552e+01	2.25848325e-04
4.19400000e+00	-2.58362663e+00	5.99059694e+00	1.43730972e+01	1.17802552e+01	2.26063604e-04
4.19500000e+00	-2.58362650e+00	5.99059695e+00	1.43731016e+01	1.17802553e+01	2.26279031e-04
4.19600000e+00	-2.58362638e+00	5.99059696e+00	1.43731060e+01	1.17802553e+01	2.26494615e-04
4.19700000e+00	-2.58362625e+00	5.99059696e+00	1.43731104e+01	1.17802553e+01	2.26710353e-04
4.19800000e+00	-2.58362612e+00	5.99059697e+00	1.43731148e+01	1.17802553e+01	2.26926246e-04
4.19900000e+00	-2.58362599e+00	5.99059698e+00	1.43731192e+01	1.17802553e+01	2.27142298e-04
4.20000000e+00	-2.58362586e+00	5.99059698e+00	1.43731235e+01	1.17802553e+01	2.27358510e-04
4.20100000e+00	-2.58362573e+00	5.99059699e+00	1.43731279e+01	1.17802553e+01	2.27574879e-04
4.20200000e+00	-2.58362560e+00	5.99059700e+00	1.43731323e+01	1.17802553e+01	2.27791413e-04
4.20300000e+00	-2.58362548e+00	5.99059700e+00	1.43731367e+01	1.17802553e+01	2.28008106e-04
4.20400000e+00	-2.58362535e+00	5.99059701e+00	1.43731411e+01	1.17802553e+01	2.28224966e-04
4.20500000e+00	-2.58362522e+00	5.99059702e+00	1.43731455e+01	1.17802553e+01	2.28441989e-04
4.20600000e+00	-2.58362509e+00	5.99059702e+00	1.43731499e+01	1.17802553e+01	2.28659180e-04
4.20700000e+00	-2.58362496e+00	5.99059703e+00	1.43731543e+01	1.17802553e+01	2.28876537e-04
4.20800000e+00	-2.58362483e+00	5.99059704e+00	1.43731587e+01	1.17802554e+01	2.29094063e-04
4.20900000e+00	-2.58362470e+00	5.99059705e+00	1.43731631e+01	1.17802554e+01	2.29311760e-04
4.21000000e+00	-2.58362457e+00	5.99059705e+00	1.43731675e+01	1.17802554e+01	2.29529627e-04
4.21100000e+00	-2.58362444e+00	5.99059706e+00	1.43731719e+01	1.17802554e+01	2.29747667e-04
4.21200000e+00	-2.58362430e+00	5.99059707e+00	1.43731763e+01	1.17802554e+01	2.29965878e-04
4.21300000e+00	-2.58362417e+00	5.99059707e+00	1.43731807e+01	1.17802554e+01	2.30184266e-04
4.21400000e+00	-2.58362404e+00	5.99059708e+00	1.43731851e+01	1.17802554e+01	2.30402826e-04
4.21500000e+00	-2.58362391e+00	5.99059709e+00	1.43731895e+01	1.17802554e+01	2.30621563e-04
4.21600000e+00	-2.58362378e+00	5.99059709e+00	1.43731939e+01	1.17802554e+01	2.30840478e-04
4.21700000e+00	-2.58362365e+00	5.99059710e+00	1.43731983e+01	1.17802554e+01	2.31059568e-04
4.21800000e+00	-2.58362352e+00	5.99059711e+00	1.43732027e+01	1.17802554e+01	2.31278838e-04
4.21900000e+00	-2.58362338e+00	5.99059712e+00	1.43732071e+01	1.17802554e+01	2.31498285e-04
4.22000000e+00	-2.58362325e+00	5.99059712e+00	1.43732115e+01	1.17802554e+01	2.31717912e-04
4.22100000e+00	-2.58362312e+00	5.99059713e+00	1.43732159e+01	1.17802554e+01	2.31937719e-04
4.22200000e+00	-2.58362299e+00	5.99059714e+00	1.43732203e+01	1.17802555e+01	2.32157707e-04
4.22300000e+00	-2.58362285e+00	5.99059714e+00	1.43732247e+01	1.17802555e+01	2.32377876e-04
4.22400000e+00	-2.58362272e+00	5.99059715e+00	1.43732291e+01	1.17802555e+01	2.32598225e-04
4.22500000e+00	-2.58362259e+00	5.99059716e+00	1.43732336e+01	1.17802555e+01	2.32818757e-04
4.22600000e+00	-2.58362245e+00	5.99059717e+00	1.43732380e+01	1.17802555e+01	2.33039469e-04
4.22700000e+00	-2.58362232e+00	5.99059717e+00	1.43732424e+01	1.17802555e+01	2.33260364e-04
4.22800000e+00	-2.58362219e+00	5.99059718e+00	1.43732468e+01	1.17802555e+01	2.33481441e-04
4.22900000e+00	-2.58362205e+00	5.99059719e+00	1.43732512e+01	1.17802555e+01	2.33702700e-04
4.23000000e+00	-2.58362192e+00	5.99059719e+00	1.43732556e+01	1.17802555e+01	2.33924141e-04
4.23100000e+00	-2.58362179e+00	5.99059720e+00	1.43732601e+01	1.17802555e+01	2.34145764e-04
4.23200000e+00	-2.58362165e+00	5.99059721e+00	1.43732645e+01	1.17802555e+01	2.34367568e-04
4.23300000e+00	-2.58362152e+00	5.99059722e+00	1.43732689e+01	1.17802555e+01	2.34589554e-04
4.23400000e+00	-2.58362138e+00	5.99059722e+00	1.43732733e+01	1.17802555e+01	2.34811722e-04
4.23500000e+00	-2.58362125e+00	5.99059723e+00	1.43732777e+01	1.17802556e+01	2.35034070e-04
4.23600000e+00	-2.58362111e+00	5.99059724e+00	1.43732822e+01	1.17802556e+01	2.35256598e-04
4.23700000e+00	-2.58362098e+00	5.99059724e+00	1.43732866e+01	1.17802556e+01	2.35479307e-04
4.23800000e+00	-2.58362084e+00	5.99059725e+00	1.43732910e+01	1.17802556e+01	2.35702195e-04
4.23900000e+00	-2.58362071e+00	5.99059726e+00	1.43732955e+01	1.17802556e+01	2.35925262e-04
4.24000000e+00	-2.58362057e+00	5.99059726e+00	1.43732999e+01	1.17802556e+01	2.36148507e-04
4.24100000e+00	-2.58362044e+00	5.99059727e+00	1.43733043e+01	1.17802556e+01	2.36371929e-04
4.24200000e+00	-2.58362030e+00	5.99059728e+00	1.43733087e+01	1.17802556e+01	2.36595528e-04
4.24300000e+00	-2.58362017e+00	5.99059729e+00	1.43733132e+01	1.17802556e+01	2.36819303e-04
4.24400000e+00	-2.58362003e+00	5.99059729e+00	1.43733176e+01	1.17802556e+01	2.37043253e-04
4.24500000e+00	-2.58361990e+00	5.99059730e+00	1.43733220e+01	1.17802556e+01	2.37267376e-04
4.24600000e+00	-2.58361976e+00	5.99059731e+00	1.43733265e+01	1.17802556e+01	2.37491673e-04
4.24700000e+00	-2.58361962e+00	5.99059731e+00	1.43733309e+01	1.17802556e+01	2.37716142e-04
4.24800000e+00	-2.58361949e+00	5.99059732e+00	1.43733353e+01	1.17802557e+01	2.37940783e-04
4.24900000e+00	-2.58361935e+00	5.99059733e+00	1.43733398e+01	1.17802557e+01	2.38165593e-04
4.25000000e+00	-2.58361921e+00	5.99059733e+00	1.43733442e+01	1.17802557e+01	2.38390571e-04
4.25100000e+00	-2.58361908e+00	5.99059734e+00	1.43733487e+01	1.17802557e+01	2.38615718e-04
4.25200000e+00	-2.58361894e+00	5.99059735e+00	1.43733531e+01	1.17802557e+01	2.38841031e-04
4.25300000e+00	-2.58361880e+00	5.99059736e+00	1.43733575e+01	1.17802557e+01	2.39066510e-04
4.25400000e+00	-2.58361867e+00	5.99059736e+00	1.43733620e+01	1.17802557e+01	2.39292152e-04
4.25500000e+00	-2.58361853e+00	5.99059737e+00	1.43733664e+01	1.17802557e+01	2.39517958e-04
4.25600000e+00	-2.58361839e+00	5.99059738e+00	1.43733709e+01	1.17802557e+01	2.39743925e-04
4.25700000e+00	-2.58361826e+00	5.99059738e+00	1.43733753e+01	1.17802557e+01	2.39970053e-04
4.25800000e+00	-2.58361812e+00	5.99059739e+00	1.43733798e+01	1.17802557e+01	2.40196339e-04
4.25900000e+00	-2.58361798e+00	5.99059740e+00	1.43733842e+01	1.17802557e+01	2.40422784e-04
4.26000000e+00	-2.58361784e+00	5.99059740e+00	1.43733887e+01	1.17802557e+01	2.40649386e-04
4.26100000e+00	-2.58361771e+00	5.99059741e+00	1.43733931e+01	1.17802557e+01	2.40876143e-04
4.26200000e+00	-2.58361757e+00	5.99059742e+00	1.43733976e+01	1.17802558e+01	2.41103054e-04
4.26300000e+00	-2.58361743e+00	5.99059742e+00	1.43734020e+01	1.17802558e+01	2.41330118e-04
4.26400000e+00	-2.58361729e+00	5.99059743e+00	1.43734065e+01	1.17802558e+01	2.41557334e-04
4.26500000e+00	-2.58361715e+00	5.99059743e+00	1.43734109e+01	1.17802558e+01	2.41784700e-04
4.26600000e+00	-2.58361702e+00	5.99059744e+00	1.43734154e+01	1.17802558e+01	2.42012216e-04
4.26700000e+00	-2.58361688e+00	5.99059745e+00	1.43734199e+01	1.17802558e+01	2.42239881e-04
4.26800000e+00	-2.58361674e+00	5.99059745e+00	1.43734243e+01	1.17802558e+01	2.42467692e-04
4.26900000e+00	-2.58361660e+00	5.99059746e+00	1.43734288e+01	1.17802558e+01	2.42695650e-04
4.27000000e+00	-2.58361646e+00	5.99059747e+00	1.43734332e+01	1.17802558e+01	2.42923753e-04
4.27100000e+00	-2.58361632e+00	5.99059747e+00	1.43734377e+01	1.17802558e+01	2.43152000e-04
4.27200000e+00	-2.58361619e+00	5.99059748e+00	1.43734422e+01	1.17802558e+01	2.43380391e-04
4.27300000e+00	-2.58361605e+00	5.99059748e+00	1.43734466e+01	1.17802558e+01	2.43608923e-04
4.27400000e+00	-2.58361591e+00	5.99059749e+00	1.43734511e+01	1.17802558e+01	2.43837597e-04
4.27500000e+00	-2.58361577e+00	5.99059750e+00	1.43734555e+01	1.17802558e+01	2.44066412e-04
4.27600000e+00	-2.58361563e+00	5.99059750e+00	1.43734600e+01	1.17802559e+01	2.44295367e-04
4.27700000e+00	-2.58361549e+00	5.99059751e+00	1.43734645e+01	1.17802559e+01	2.44524462e-04
4.27800000e+00	-2.58361535e+00	5.99059751e+00	1.43734689e+01	1.17802559e+01	2.44753695e-04
4.27900000e+00	-2.58361521e+00	5.99059752e+00	1.43734734e+01	1.17802559e+01	2.44983066e-04
4.28000000e+00	-2.58361508e+00	5.99059753e+00	1.43734779e+01	1.17802559e+01	2.45212572e-04
4.28100000e+00	-2.58361494e+00	5.99059753e+00	1.43734824e+01	1.17802559e+01	2.45442211e-04
4.28200000e+00	-2.58361480e+00	5.99059754e+00	1.43734868e+01	1.17802559e+01	2.45671987e-04
4.28300000e+00	-2.58361466e+00	5.99059754e+00	1.43734913e+01	1.17802559e+01	2.45901897e-04
4.28400000e+00	-2.58361452e+00	5.99059755e+00	1.43734958e+01	1.17802559e+01	2.46131935e-04
4.28500000e+00	-2.58361438e+00	5.99059756e+00	1.43735003e+01	1.17802559e+01	2.46362114e-04
4.28600000e+00	-2.58361424e+00	5.99059756e+00	1.43735047e+01	1.17802559e+01	2.46592417e-04
4.28700000e+00	-2.58361410e+00	5.99059757e+00	1.43735092e+01	1.17802559e+01	2.46822857e-04
4.28800000e+00	-2.58361396e+00	5.99059758e+00	1.43735137e+01	1.17802559e+01	2.47053429e-04
4.28900000e+00	-2.58361382e+00	5.99059758e+00	1.43735182e+01	1.17802559e+01	2.47284133e-04
4.29000000e+00	-2.58361367e+00	5.99059759e+00	1.43735226e+01	1.17802559e+01	2.47514972e-04
4.29100000e+00	-2.58361353e+00	5.99059760e+00	1.43735271e+01	1.17802560e+01	2.47745943e-04
4.29200000e+00	-2.58361339e+00	5.99059760e+00	1.43735316e+01	1.17802560e+01	2.47977050e-04
4.29300000e+00	-2.58361325e+00	5.99059761e+00	1.43735361e+01	1.17802560e+01	2.48208287e-04
4.29400000e+00	-2.58361311e+00	5.99059762e+00	1.43735406e+01	1.17802560e+01	2.48439663e-04
4.29500000e+00	-2.58361297e+00	5.99059762e+00	1.43735451e+01	1.17802560e+01	2.48671173e-04
4.29600000e+00	-2.58361283e+00	5.99059763e+00	1.43735496e+01	1.17802560e+01	2.48902822e-04
4.29700000e+00	-2.58361268e+00	5.99059764e+00	1.43735540e+01	1.17802560e+01	2.49134604e-04
4.29800000e+00	-2.58361254e+00	5.99059764e+00	1.43735585e+01	1.17802560e+01	2.49366530e-04
4.29900000e+00	-2.58361240e+00	5.99059765e+00	1.43735630e+01	1.17802560e+01	2.49598589e-04
4.30000000e+00	-2.58361226e+00	5.99059766e+00	1.43735675e+01	1.17802560e+01	2.49830795e-04
4.30100000e+00	-2.58361211e+00	5.99059766e+00	1.43735720e+01	1.17802560e+01	2.50063137e-04
4.30200000e+00	-2.58361197e+00	5.99059767e+00	1.43735765e+01	1.17802560e+01	2.50295626e-04
4.30300000e+00	-2.58361183e+00	5.99059768e+00	1.43735810e+01	1.17802560e+01	2.50528259e-04
4.30400000e+00	-2.58361169e+00	5.99059769e+00	1.43735855e+01	1.17802560e+01	2.50761036e-04
4.30500000e+00	-2.58361154e+00	5.99059769e+00	1.43735900e+01	1.17802561e+01	2.50993962e-04
4.30600000e+00	-2.58361140e+00	5.99059770e+00	1.43735945e+01	1.17802561e+01	2.51227038e-04
4.30700000e+00	-2.58361125e+00	5.99059771e+00	1.43735990e+01	1.17802561e+01	2.51460259e-04
4.30800000e+00	-2.58361111e+00	5.99059772e+00	1.43736035e+01	1.17802561e+01	2.51693636e-04
4.30900000e+00	-2.58361097e+00	5.99059772e+00	1.43736080e+01	1.17802561e+01	2.51927165e-04
4.31000000e+00	-2.58361082e+00	5.99059773e+00	1.43736125e+01	1.17802561e+01	2.52160849e-04
4.31100000e+00	-2.58361068e+00	5.99059774e+00	1.43736170e+01	1.17802561e+01	2.52394690e-04
4.31200000e+00	-2.58361053e+00	5.99059775e+00	1.43736215e+01	1.17802561e+01	2.52628688e-04
4.31300000e+00	-2.58361039e+00	5.99059775e+00	1.43736260e+01	1.17802561e+01	2.52862849e-04
4.31400000e+00	-2.58361024e+00	5.99059776e+00	1.43736305e+01	1.17802561e+01	2.53097166e-04
4.31500000e+00	-2.58361010e+00	5.99059777e+00	1.43736350e+01	1.17802561e+01	2.53331652e-04
4.31600000e+00	-2.58360995e+00	5.99059778e+00	1.43736395e+01	1.17802561e+01	2.53566298e-04
4.31700000e+00	-2.58360981e+00	5.99059778e+00	1.43736440e+01	1.17802562e+01	2.53801113e-04
4.31800000e+00	-2.58360966e+00	5.99059779e+00	1.43736485e+01	1.17802562e+01	2.54036098e-04
4.31900000e+00	-2.58360951e+00	5.99059780e+00	1.43736530e+01	1.17802562e+01	2.54271248e-04
4.32000000e+00	-2.58360937e+00	5.99059781e+00	1.43736576e+01	1.17802562e+01	2.54506574e-04
4.32100000e+00	-2.58360922e+00	5.99059781e+00	1.43736621e+01	1.17802562e+01	2.54742073e-04
4.32200000e+00	-2.58360907e+00	5.99059782e+00	1.43736666e+01	1.17802562e+01	2.54977743e-04
4.32300000e+00	-2.58360893e+00	5.99059783e+00	1.43736711e+01	1.17802562e+01	2.55213595e-04
4.32400000e+00	-2.58360878e+00	5.99059784e+00	1.43736756e+01	1.17802562e+01	2.55449620e-04
4.32500000e+00	-2.58360863e+00	5.99059785e+00	1.43736801e+01	1.17802562e+01	2.55685827e-04
4.32600000e+00	-2.58360849e+00	5.99059785e+00	1.43736847e+01	1.17802562e+01	2.55922215e-04
4.32700000e+00	-2.58360834e+00	5.99059786e+00	1.43736892e+01	1.17802562e+01	2.56158785e-04
4.32800000e+00	-2.58360819e+00	5.99059787e+00	1.43736937e+01	1.17802562e+01	2.56395540e-04
4.32900000e+00	-2.58360804e+00	5.99059788e+00	1.43736982e+01	1.17802563e+01	2.56632478e-04
4.33000000e+00	-2.58360790e+00	5.99059788e+00	1.43737027e+01	1.17802563e+01	2.56869604e-04
4.33100000e+00	-2.58360775e+00	5.99059789e+00	1.43737073e+01	1.17802563e+01	2.57106917e-04
4.33200000e+00	-2.58360760e+00	5.99059790e+00	1.43737118e+01	1.17802563e+01	2.57344419e-04
